rowname	s_11.69_CTRL_Mixed	s_12.78	s_12.78_14.4	s_12.78_PLA11.5_NAWM	s_12002_CTRL	s_13.15_PA_15.5	s_13.15_MRI13	s_13.15_MRI13_NAWM	s_13.47_PLA4_CA	s_13.47_PLA8_C1	s_13.47_PCA8_CA	s_13.47_PLA4_cone	s_13.47_PLA13.8_cone	s_14.43_CTRL_WM	s_486_64M_WM	s_486_WM_Front.	s_487_59M_WM	s_9.34_PLA1	s_9.34_MRI2	s_9.34_PLA1_NAWM	s_9.67_MRI13_CA	s_9.67_PLA61	s_9.67_MRI13_WM	s_C101_WM	s_C101_WM_Temp.
dihomo_linolenoylcarnitine_c20_3n3_or_6	0.5834734724300221	2.070720478872491	-0.0023637783785415054	0.4312468526083379	1.3383663808473956	-0.20480700423975143	-1.115956169230376	-0.18576759383842925	-0.375041417532652	-0.26505280360699934	-0.6219380971269047	-2.263821177053523	-0.7772795431596801	0.29654707377050776	-0.38751097408072566	-0.41110937576055717	1.9576211042380012	-0.6611697065688402	-0.9790127130381544	-1.2247132532048712	0.39049143405616116	0.8620498934181058	1.2414430891449322	-0.10127498859359862	0.4048588160276346
x1_oleoylglycerol_18_1	0.7547006143921342	0.47215967393591224	0.26630984140401026	0.6281465433644999	0.7153152984346387	-0.14296020491823155	-0.1076226456782043	1.4016111542589513	-1.0511326537280365	-0.763059604139755	-0.39206432248876794	-1.2253900259378496	0.008013674962065613	1.12676598995076	0.9188818672407325	0.9315245732816402	0.49678090021492394	-0.6170114441267521	-1.0339560742249359	0.7446962507750213	0.8403718939999254	-2.858078467240425	0.8759126318726962	-0.85979812045238	-1.1301173451525584
glycosyl_n_nervonoyl_sphingadienine_d18_2_24_1	0.35569411990865357	0.3017116839130558	-0.009480874093030198	-0.004778919030092177	0.81520107212168	-0.09190206640513503	-0.30037395328768607	0.20008675947798477	0.004850022832864536	0.1605765478934708	0.23582414150744527	-1.813281120469015	1.4501391184180987	0.5136337283380206	0.6913174031881681	0.49144710166390826	0.3105381803520723	0.5123531911828929	-0.8323487268104514	0.0038020252246940495	-0.13435924183199843	-3.8835562585562884	0.4588264484882871	0.2498427158449734	0.3142369001273736
docosatrienoate_22_3n6	-0.6035741787566102	0.7839194513272417	0.4549909572251075	1.7934360082180052	-0.6176705517115676	0.10818776943943834	0.7219392395590345	1.909874058728195	-0.5967785265769018	-0.36256270400691604	0.3596910297907888	-0.7236631166581582	0.020797257684619947	0.8260856748965106	0.5159713081064479	1.2510253097434352	0.2323323311251234	-0.11248114061910965	-1.3408668866310787	-1.1028895879603642	-0.5768126524871083	-2.3906249574549894	-1.181373128823302	-0.2578116077190709	0.888858643561232
meadoylcarnitine_c20_3n9	0.4215443600457774	2.6378546565390066	1.3577619305215503	0.7894385620911369	1.6299757433220194	-0.3460506060977433	-1.1587163841821366	-0.21574234250106303	-0.39526062828218106	-0.9592737566173728	-1.204339908634751	-0.13661431410859587	-0.4529247101968089	0.45482131220876604	-0.6172323973388945	0.1831913786973464	2.0195890990869705	-0.23984508556857775	-0.9075748708951179	-0.7180309256415005	-0.31423724221497706	-0.19514534406278156	-0.9686730144471378	-0.12248665243806964	-0.5420288592848833
x10_heptadecenoate_17_1n7	0.1019155504551978	0.5298567766418711	-0.20709800634281253	0.8676605676251528	-0.16044413399371069	-0.4769632789170986	0.005436141235925562	1.3195556123408019	-1.1009137283726123	-0.0688870076621359	-0.07609233917672639	-2.345859319278636	-0.18905291884328898	1.3247516437218323	0.6675148331644227	1.335476894285295	0.5363940274496649	0.028831483818095624	-1.5528291014355038	-1.0502290301934596	0.5854037888929118	-2.056338640057667	0.6562552465340666	0.16791532415687918	1.1577396139516063
s_methylcysteine	0.7184509726908361	0.7727966651083289	2.2033415752897456	2.0968632164305374	-1.5214883733980467	-0.14150912189527765	-0.7542546731533426	-0.921803793467984	-0.5557090595944137	-0.026073542284956237	0.30929919315265014	-0.09032639643396255	0.7564010706960209	0.46154466051871706	0.8989303603534526	0.9785360591603477	-2.0696950124555844	-1.321439023660632	0.019205631521761773	-0.07207134934189825	-0.5250602618880676	0.08922745103607505	-0.5687411259749177	-0.4113355208698388	-0.3250896015395788
x5_methylthioadenosine_mta	-0.31569612572337197	-0.5618576277159416	1.4486572665501072	1.5929935655931642	-0.3511074629765358	-0.27940473664597415	0.714532429899757	-1.180250461224351	-0.11211729017614444	0.30935194857600096	0.42363825287941886	0.22255244232882476	0.23766372382813955	0.10255187326414943	-0.6023686403147314	-0.37201309240274066	0.8523402799342842	-0.2413154328328059	1.0270729771249818	-0.8630604902749701	0.7833209460218652	1.2107232811997335	0.5786032697033278	-1.9624895792046442	-2.66232131741149
x1_stearoyl_gpe_18_0	-0.8234786156749386	0.8088662500851712	-0.6129123600080925	-0.796666260319156	-0.33466937516580486	-0.18768566300167497	-0.6300956729407008	-1.1248403330261916	0.3563649302358859	-0.8324912427647303	0.1637692679489988	0.5810027503288611	0.1279366969488826	-1.569662480257932	0.4347124064917733	0.33208352214796566	-0.33987826882568595	-1.2753456021293994	2.531459015902142	1.3215145114110913	1.0888513003906257	1.836839439732356	0.11305549966913084	0.02055157928008449	-1.1892812964586128
acetylphosphate	-0.329243481864749	-1.1522902871632261	-0.622142078658103	-0.09730981323587214	-0.8565174603598767	1.0419574381167291	1.4148284533374733	0.30418235344423916	0.2435595600197613	-0.3498216066916198	0.40290278498177146	1.495698909323708	1.9389178497782003	-0.8986474899071004	-1.282991657817383	-1.2408238246962744	-1.1410679750097696	0.22963101074474832	1.1647492963476305	-0.6287750006717818	-0.6639365576505127	2.0085803280010217	-0.3085068960000549	-0.4268547498560513	-0.24607910451290488
pyruvate	0.6820125962916253	1.4374064338805619	-0.06627567783890413	-3.027436335371459	-1.0413527254119073	-0.3950154734588205	-0.7547946522678333	-0.35748759043914263	-0.3915915485916613	-0.38293461762446945	-0.372432279597586	-0.13564320091175067	-0.36350065562433675	-0.7490453263619229	0.4083425114905588	-0.06337744900030336	1.0371504489813945	0.6710818473897384	1.1686364009669943	2.2911103133426045	0.4810049303102031	0.34594013326858125	-0.15241109770269673	0.35950284740202226	-0.628889833121466
sphingomyelin_d18_1_19_0_d19_1_18_0	-1.0621641676596154	0.8966308890530259	-0.35908798075617715	-0.46902834115819203	-0.7741443049980871	-0.45832881617434296	-0.43704217892443153	-0.9931957082866706	-0.04097611849283421	-1.3568990365251563	-0.004073100187083744	2.057860758254875	1.335641537624195	-1.9021381464029097	0.22509414318148743	0.06820298013194433	-0.0342837160496828	-0.18349400125203377	0.643517920293346	1.078994553141884	0.8748955874895276	2.0861903040781797	0.36002899242476866	-0.5192322313077946	-1.0329698174981938
pregnenetriol_disulfate	-0.3541826695934585	0.29698146938692516	-0.37596325215553533	-1.5334971632382173	-0.13095189363351165	1.951523420908158	1.2865676705032174	1.654781448717232	-0.0334407354129077	0.9148089707202038	1.2419890170653705	0.7215545107098718	1.1035275001904006	-0.5991840415099712	-0.11241593274852878	-0.17876698399188418	0.30914832696081446	-0.26173648925263143	-1.6661061587843695	-1.9943026752738024	-0.5393380589580552	0.09876603227778122	-0.924054213273721	-0.657516838575489	-0.2181912610379107
methylsuccinate	0.14139125250842002	0.4589409850622809	0.48228287508149265	-2.7294237172823146	-0.06847475290775375	0.44204023468730186	0.5328586560289826	1.1032956848013513	-0.9514228871290866	0.4438039270117659	-0.3779429342660171	-0.7792537889568713	-0.4924583599618429	2.1982424264006553	0.6805139822313404	0.7039083215109677	-0.0267583173614711	-0.3492275239880991	-1.4304767459189314	-0.7788718081213541	1.1931849217035984	0.2751849142505404	0.7790428605991195	-0.19301531551442402	-1.2573648904697265
methylmalonate_mma	-0.24704147526419995	-0.5066843239308683	-0.4763442364896546	-3.1458077785149476	-0.5022505404661848	0.20117975445919975	0.9689641648702196	0.1317979745233685	0.30272014641012995	0.46500876181981976	0.7481263325142538	0.8572879106009811	0.75483815101352	-2.1947721971922936	-0.19952727640290246	-0.31666267329540015	-0.43582984896628246	0.3229927401207882	1.5766633520117448	0.29382243482807463	0.7333745981368937	0.8116486067489417	0.811889406345365	-0.44450213736947214	-0.51089184651111
n_stearoyl_sphingosine_d18_1_18_0	-1.1275897101257681	0.6902506839321878	-0.5649172258310122	-0.0025916203573133853	-0.691139069518469	-1.3853444158022512	-1.0206962012833856	-1.2194662540577386	0.05460510640027782	-0.20333073319136769	0.16515415263542033	2.0670723916904463	1.3243950834294222	-0.6434724768880234	0.2811789380045499	0.30811331972938544	0.23018399727254946	-0.5828811784275882	0.0449290110567798	-0.5320747887427708	0.6679303125799643	2.9310964173935328	0.1902822795731968	-0.28186449059910024	-0.6998235288729242
x1_palmitoleoylglycerol_16_1	0.7400236583401354	-0.7093210659125312	1.136480119217906	-0.41195778950888445	1.00462451659464	-0.22389331546264377	0.06612323054972585	0.9276637909431455	-0.3252340155788401	-0.6019846175287185	0.8770507353478544	-1.8110341314365759	0.8660473230639915	1.2683249720709238	1.057819218581352	0.9820691682534022	0.6620780962169983	-0.17186202844755596	-1.3287290938719625	-0.8062683124042205	0.6348533553918282	-1.953872909162408	0.6115336489865296	-1.356537702906544	-1.1339968513375354
x2s_3r_dihydroxybutyrate	-1.6926318821707862	1.413576851002668	1.7399386312176681	-1.3816328817285985	1.9688527674726262	0.7057587147379792	0.036944128955696154	0.15713728361458276	-0.011493649408074623	-0.016748750481898732	0.08608060016594364	0.3559672723245249	-0.20885454537944442	-0.26942660685597897	1.2023048836667454	1.0422100968198915	0.1988067654149317	-0.6893930093061275	-0.998870626832409	-0.38402716509731993	0.5678805591362976	-0.6485598289269304	-0.20173568121116794	-1.2058454394220688	-1.7662384877088038
homocarnosine	1.3702807490986733	-1.0503097740110134	-1.7608844677520734	-1.979370941304798	-1.331539713518312	0.3215287213382711	0.3201056241119257	0.554038546171027	0.11115594360889507	0.7699374742956888	1.2657490141274548	-1.1782091461783657	0.15442130704908008	0.8387280359829568	1.6382158082913645	1.065821229623558	0.12629502571123347	-0.10136017076630044	0.3583990300940702	-0.02621989342154304	-0.9488690218782546	-0.536865965452216	-1.045095064742009	1.065876200296829	-0.0018285507761806035
dimethylglycine	-0.4211563523999318	-1.4948668522140134	-1.022924979706788	-1.470064815279847	0.06013226499391699	-0.23784713722944587	-1.0052486192164176	-1.2946711016142145	0.23880158258977327	-0.5713411691645334	0.1292481088325586	-0.3493721248081471	-0.636662303846246	2.726951525720596	1.042979149754855	0.9019395287144292	1.045417058044863	-0.5363963083033523	-0.17968170843771014	0.7642936111799574	0.20116020829882192	0.1302500589085742	0.34186784718497565	1.782175645255902	-0.1449831172585507
x4_hydroxy_nonenal_glutathione	-0.3780060446083517	-0.8221495339122027	-1.238426741798026	-0.691720769414497	1.2456498570203414	-0.1419969102796724	-0.7723075490284338	-0.45840090899688324	0.12135366249738246	-0.7328427580001791	-0.8980825501302528	-1.2112071881631554	-0.03440725929819049	0.7873167641916042	0.35576795468323164	0.49265069542339734	0.7068513750662465	2.165187839632729	1.3320423027081447	2.2919855326189262	-0.7233222694665945	-1.1451088708163175	0.14815754121429683	0.442260512776353	-0.8412446839198712
acetylcarnitine_c2	-2.831871365690104	-0.18318623139496013	0.6064724550170192	0.6561739994107498	0.3493475038693065	0.023379852666660365	-0.08045566348779416	-1.3641725380999516	-0.063406451558836	-0.7810441170879449	0.21205643195096519	0.07091482368997151	-0.2709364949191876	-1.492362573161786	0.35178800503803775	0.39940512977266623	0.45435425936679885	-0.015062397320558325	0.6087236678690147	0.39158441817567463	1.5790250922380054	1.6058800042175234	1.4166136423418563	-0.2088040175047534	-1.4344174353983994
hexadecadienoate_16_2n6	0.36091396613218457	1.418916112541431	0.38725032974898965	0.5858047642083685	-0.10039771038619612	-0.4665050040636097	-1.4705136142617714	-0.029321737757918437	-2.3798018337576137	-1.2427194324417328	-0.28021368119421297	-0.21592388959090833	0.3028254748290686	0.7994493987338754	0.9251242058042636	1.3760611204030428	0.2001599086217383	-1.9075160781076177	-0.8930062852566456	-0.5680347067930727	0.6208894467169411	0.029186598724188148	0.31808264895016497	1.5550620442092689	0.6742279539877707
x2_o_methylcytidine	-1.6402088696026715	0.5248147328702752	1.6841065833153042	2.4813688011765827	0.4141835112294894	0.2990979750469426	-0.19343487173077584	0.15419990942900644	-0.5104502146034569	-0.1567302255059683	0.10515945163002291	-1.305224045953398	-1.2762479951067747	-0.1905770480146845	0.5525964094453776	0.41786077483797246	-2.441067436895135	0.21318617141943058	-0.24987710879361272	-0.8044995936578587	0.38711535773529043	0.16535975554734392	0.573197771845611	0.2615681350384365	0.5345020692972405
x2_4_dihydroxybutyrate	-1.3052604962559669	1.294794233070072	1.8483471922107881	-0.9637479538333091	0.38795043686365815	0.17887591601467775	0.09160208391927911	0.03509340480059104	-0.33584405691434815	-0.4466063818993349	-0.23201832408062104	0.35937186687159284	-0.05516072597785943	-0.8760174563160923	1.6909191110368313	1.6753667968744257	-0.7051201376302563	0.5973838163949702	0.0028085280258953326	0.3585385135586098	0.6842933061461509	-0.25298310813408853	-0.1570917934426031	-1.7125185917848909	-2.1629761795181848
x10_nonadecenoate_19_1n9	-0.24309968931542078	0.663049473401646	-0.4386754325966349	1.0330315301502846	-0.0754800119319404	-0.5521046498809926	-0.0572306106881297	1.1254401023910237	-0.8731345453399775	-0.22216428950295505	-0.11573545948764201	-2.0804028126930665	-0.27457016734772216	1.0470707149915253	0.8078528807129352	1.5526117042351233	0.8499940384320236	-0.2871650685806299	-1.624641006762513	-1.1988853477470256	0.4930680736694191	-1.9344055842807952	0.6483356161214636	0.4084937091237569	1.3487468329261834
ribose	0.1826704460157108	-0.6147245739382722	-1.174525369721377	-2.8598552353349103	-0.21735074927997394	1.1792966892346088	0.2661999020971807	0.4415414539948653	0.3558903262986105	-0.29135630157168263	0.2758142092855329	-0.03375762955027834	-0.024231128315375543	-0.8537728989419577	0.7876458604052426	0.6127703564386505	-1.3260256152430312	-0.5257568722683836	-0.16960593767806326	0.8325167276568852	1.7546811548782588	1.1022516453086393	1.4327475448163063	-0.03392044689363876	-1.0991435576935826
dihomo_linoleoylcarnitine_c20_2	-0.5339518976131675	2.5301751191973425	1.6001291132888829	1.1911207455343908	0.1456951809998203	0.25547978434307766	-0.3240493603078568	0.05107889030665358	-1.2203149855498654	-1.301351158790787	-0.823070651050301	-1.0765212011342213	-1.2262901439238505	-0.35670041004035985	0.9448094629893918	0.6516055104149364	1.3367816002304793	-1.2026360349296439	-0.8113534224894001	-0.7343587702904365	-0.1299174521689882	0.2339663608772942	0.49231366557419654	0.5897918333209169	-0.2824317787884725
x1_lignoceroyl_gpc_24_0	0.02149964914185104	1.6038963760877512	-0.4228917952530232	1.1728682960705137	0.5402357091861503	-0.7646976495445081	0.49792442046498947	1.2954929985121402	-0.7366613499168114	0.09105935055361837	-1.4075413933077427	-1.8838119325372102	0.21883777534908863	0.8738554116418324	-0.9802162694483431	-0.9343711173807218	2.10849598348297	-0.2297648203137014	-0.04042261339465719	0.6511219412354378	-0.7155276547182421	-1.651601572483432	0.19406652420085102	0.3434995903093577	0.15465414206186426
thiamin_vitamin_b1	-0.4665108724116561	-0.9629886925492659	-0.8476686834937343	-0.23052426442736676	-1.9432717406603477	-0.03931106510142456	0.2000036046713215	-0.5541036186663953	1.2944828494643206	-0.014872525550201519	0.5574663197016942	0.12701658419763093	-0.01915803640863204	-1.7069576952554883	-0.2307424652591404	-0.32495867467405565	-1.2621885914824984	0.3994766359355493	0.7120046064625101	0.5524556291165553	1.9878614990820003	1.4607654987587857	1.713615812498374	0.5785431719828615	-0.9804352859313965
pyridoxal_phosphate	0.8597606093212451	0.3873039322744613	-0.1799099160921351	-0.06470630151626512	1.6074554696991916	-1.3793439193808024	-0.5191226562707789	0.10223376301359703	-1.2567596061939832	-1.6598754825057525	-0.5855345715810714	-0.3923669246637397	-0.0293988451101931	-0.7943617450083104	0.798650441663176	0.7648142971480493	-0.28896665031040514	-0.49283134281135693	1.649346681127574	1.443360068857089	1.4891973718487346	-1.1351786468374303	1.1275032682332673	-0.15074057223755077	-1.3005287226665714
x1_stearoyl_gpg_18_0	-0.2653151161738677	0.38177559282008594	-0.01558699431818266	0.6456365434487712	-0.1299020520446759	-0.6337754562502614	0.2601694878636082	1.482557326214286	-1.7339992941270046	-0.009637082726601062	-0.3798012268620879	-3.180174206654662	-0.7390023689993519	0.10490810150868161	0.4760189551132134	0.4489999728521089	1.745857122826673	0.0931870627320403	0.46086810520125265	-0.5482036720824625	0.8484816891865085	-0.8954518744546389	0.3100459411058487	0.16943482015747655	1.1029086236632353
ceramide_d16_1_24_1_d18_1_22_1	0.41074749491994184	1.7697559840296098	-0.03687311579389736	0.24989513474037045	-0.08855251602338755	-1.0858220950605946	0.018866365405963786	0.3286630648192153	-0.08619924603940309	-0.4652882344002645	-1.9991306601638685	0.13993351213385227	2.636063275414445	-0.28665900331276156	0.2916971609065724	0.05395869008361593	1.140683518207071	-0.1598078598211885	-1.2338747836518122	-0.45260577260810425	-0.8402292433459865	1.1281154790290224	-0.4801349238442825	-1.5404934081071462	0.5872911824830302
cysteine	0.06652421032336985	0.5160650288653348	1.0627560026088345	0.8564646530544067	-1.10329638743128	0.4166318059861449	0.9431589263919038	0.5943828830103343	-0.43152867415455837	0.5927657062582036	0.8142486532254463	-1.7829453883301278	-0.24850304721616698	-0.9081057180299793	-0.9346512684219479	-0.3257758922943978	-0.14717386574355928	-2.032006369075001	0.14596496142548107	-2.2524548587506423	0.9606746301624188	1.0195453611800738	1.015332557661142	0.3897626946564656	0.7721633946381727
inositol_1_phosphate_i1p	-0.43844555409792685	-0.6232240304668913	-0.5441223674186761	-4.005445946994838	-0.6633138946885002	0.2384850777976023	0.14067465381439848	-0.28340009704267416	-0.19088623731533166	0.43018389135169693	0.7335237490220997	-0.389395789337111	0.6179834396773417	-0.2586258775078669	0.6442797921781636	0.18346413842432985	1.2863594619760919	0.15709493458620846	0.8127123624814996	0.744406698943014	0.6716691250025536	-0.06990822838505706	0.9908451623511281	0.310691360645506	-0.49560582499671507
gamma_glutamylthreonine	1.0047575825643988	0.550877208886148	-0.05524728125644749	0.06432926148006976	0.5976010246206169	-0.30408977788258923	-0.554836406349663	-0.009125417147415238	-0.3183406995337912	-0.47448011113489996	0.7018153317160016	-0.05983241486775621	-2.583347948052498	1.289231717172951	0.19928074221390787	-0.19121213016110297	-0.9339488360849975	-1.9327847272531578	-1.7756346245692207	0.09627514678441347	0.8035915621765756	0.8715506600530083	1.0048737189945167	1.4967802657256015	0.5119161519053492
o_tyrosine	-0.7397244535295822	0.10100994122564022	-0.13538190063441172	0.03980225419909361	-0.5668229024278097	0.0020902914568762636	0.20893173933653628	0.3356819864631426	-0.8404080084219502	-1.1836281080471194	-0.58477361676397	-0.55164565696977	0.31390062749717446	-1.1148024763698605	0.7123913360076757	0.7909060406553231	-0.38814747370398467	-1.565605384544268	-1.378286170517552	0.01325793462576298	3.1429961359527177	1.4143475000782946	0.814628211901045	0.6037363656057744	0.555545786925189
uridine_2_3_cyclic_monophosphate	0.3465016858929217	-0.007327345259225051	-1.4875147380696745	-0.8065108204140434	-0.9188344023260844	2.1432971377103787	1.0552656362811141	0.673680583949057	-1.4146070554171954	-0.4468417529754103	0.16792182149346488	0.10709867855982766	-0.24569551095111727	0.1578711352310722	-0.578313728600746	2.1047445053623126	-1.0059652227183584	0.5075176932395515	-1.8691035958086224	-0.18484882354695498	1.0772865327382495	-0.23807896593773611	0.9443796773125186	0.03481535152743117	-0.11673847727271516
erucoylcarnitine_c22_1	-0.8367935332223724	2.721575137354932	2.340654316013353	0.4700850245317449	0.12653869560131684	0.2513940584367961	0.24193919161812272	0.09382183367454967	-0.24182064646785056	0.24772933362271163	0.3079223188062616	-0.38666667747115235	0.5372202287242928	0.06469985186191128	-0.031031155282656202	-0.27031390154858725	-0.2234806537385663	-0.6823009334214872	-0.19586357814392838	-0.6243933534798713	-0.8397330676561534	-2.6873198206072404	-0.5916671642226407	0.2954845686995246	-0.08768007368300751
isovalerylcarnitine_c5	-1.0183604037862548	0.2639143259121167	-0.7025375135885396	-1.5487604052309136	0.6373982932854231	1.3156309434641822	0.35807207414214726	0.7189967425330568	-2.7235312525572724	0.0158375016592518	-0.21386841844357105	-0.924110085227554	-0.26254953751979565	-0.39366839275259136	-0.23985837926793221	0.2703861320418809	1.8174646254690274	0.5107353554231254	0.16686072665423551	-0.08100595791476004	1.3922539253177986	0.6338335233010332	1.296526104462608	-0.4263579021620623	-0.8633020252146761
spermine	0.03641370420066276	0.6413680516814004	-0.021033152935935735	0.15945309942973254	-0.817214234485238	0.1875836741356167	-0.44491166622090994	-1.0818480330426858	-0.51726521645024	-0.2911424396647659	0.7207162610492523	-1.0854129654637816	-0.6595326759855474	-2.1123000181726512	0.36968077214839346	0.07967211373103153	-0.7331313645250155	-0.42918571264246747	0.7828226021876138	1.2312797022448319	1.5952650162694118	2.6751775199044503	0.504165828598653	0.40521638963394896	-1.195837255625764
x2_hydroxyadipate	0.6058236883984458	-0.9520574532097589	0.35718864305122905	-3.177643510263423	-0.20544758115297798	0.9141053736985812	0.9227392502542493	1.1508119361112843	-0.2901793179490448	0.11218765285210433	-0.20388159476921963	-0.646794831007043	0.2684602478176529	0.009652067117366969	0.16204791516585784	0.6203039814196719	0.1638504759888523	-0.4072284092768233	-1.2024662476474637	-0.9489195707323672	1.5231483322369646	1.0050887125035035	1.2890681684948875	-0.1445363356682388	-0.9253215934342616
x5_6_dihydrouracil	-1.3618242045873659	1.712616742294863	1.5479399454066192	1.3254808092282002	-0.6514571456504069	-0.5247832654535876	-0.7719361402556286	-0.8636461587113553	0.04714345340897256	1.1571138022002732	0.5038900656767437	-0.20502063456681557	0.20498531499011666	-0.6748556129286797	-1.4505498451146415	-0.9734822891210428	0.01719035446029945	0.39603160451966285	0.11413995199617186	-0.8395977225323124	-0.9076478390366371	-0.5613250544086225	-0.5586387765355771	1.6519875039909189	1.6662451407298515
n_carbamoylglutamate	0.24350979949344126	1.1919323229899101	1.778630190869723	1.5776303395279117	-0.30014261648774937	0.09650981348882127	0.8044789550120871	0.46562457039327665	-2.2088878335011164	-0.6026127691686721	-1.1050475384320233	-2.2444561407437322	-1.22169635180174	0.434167879212251	0.8682803908339701	0.9426120441268899	0.139102213052428	0.07982048717710444	0.5572762093399238	-0.7414794948514213	-0.28067915825512496	0.07446789634653822	-0.22579664897715926	-0.10671880618272463	-0.21652575346282646
x1_methylnicotinamide	-1.5153855450307427	-0.8921428770284301	0.9766737891852475	1.4465409078059204	-1.6511406969144353	0.5127717532564527	0.490107119062024	-0.5544839136666775	-0.27652710678573517	0.09895222774712342	0.39115447678028215	0.4559152159122763	0.7790940921924512	0.03628054647385147	-1.1131826272140584	-0.7845171119025885	0.6130666946829958	-0.20688154253089933	0.0207695253377445	-0.49359109125198136	1.5464434671685305	1.4827349781001031	1.4622708252385561	-1.283318607943191	-1.5416044986748325
r_3_hydroxybutyrylcarnitine	-1.492581878479986	1.6213233611630988	1.5105010502236205	1.00961675103188	-0.037008945664513536	0.30814445327805223	0.519990892507506	-0.4557306029289167	-1.4121238399238518	-0.7137714231763461	-0.42638370323515107	-1.8003056297804159	-0.9550211558126558	-1.7358956526680733	1.2455191674813184	1.453743132164992	0.8236692732660135	-0.3530115153624635	0.3624483602381058	-0.5503932124415689	0.21781317088024124	0.0074101168425169724	0.15280308653465757	0.6650160212414816	0.03422872262046791
x1_carboxyethylisoleucine	-0.37156713694283505	1.2680688006385086	1.2610845374590969	1.9304860941832858	-1.0214739106273503	0.06672839776634291	0.40316315238508404	0.6568254637436206	-0.7130074624834668	-0.13502439527690133	-0.09980225124806014	-1.8477757929988434	-0.9458331937000004	-2.067635708065781	-0.22225832508451931	0.0029063234292984567	0.1334984612198895	-1.4407847685322315	-0.5258100485744405	-0.33271282622814286	0.7256647255795039	0.30488605809293606	0.7550980600869577	1.1268314304466927	1.088444314731355
dihydroxyacetone_phosphate_dhap	1.150738209640011	1.816207402685757	0.1915491561018042	-1.090537660243401	0.14723212680200876	-0.19493960541936192	0.42348160080707653	-0.6036728269787469	0.3948628789030016	-0.7327115459921105	-0.2259211214789371	1.2728681509402482	1.5734119172266507	-0.7861061567278586	-1.5962131751587627	-1.4418546132461993	-1.6967903060336418	0.4685842353896542	1.3519232112812918	-0.9307818627384212	0.47400901478042823	0.9390898006699158	-0.022722747625748562	-0.14518971109887988	-0.7365163724858118
sphingomyelin_d18_2_18_1	-0.5929010536096787	0.7979032812012438	1.390438569790641	0.5718246108972661	0.1439230892971266	1.1645262670052532	1.2011269281704107	0.9388784505577669	-0.40972252576033247	0.6592254219268369	0.03609527216417943	-1.6186846347106614	1.617797201132153	-1.5957942310685305	0.3474554589329002	0.10376007628732907	0.3084735599630928	0.5405366863092327	0.4271575335456456	-1.6596881580796679	-1.0580134290389738	-1.1545712350801838	-0.6725166833439407	-1.5170079944299357	0.029777537940846897
diacetylspermidine	-0.78060121238749125	1.0388704356708907	1.4893458863821032	0.626969669150627	-0.15545131686197286	1.5121109730371256	0.3642513537461666	0.40149311935979587	-0.7455543224238612	-0.22464219386773804	-1.343414107658483	-0.3219903063200923	0.1866130635648179	2.8240895440664207	0.11944657459476457	0.4534823621932412	-0.3665648200292965	-0.7800590526453748	0.08428893373550653	-0.5231213502209894	-0.5124202566746057	-0.7435928634697774	-1.5117899525449587	0.3569118460606454	-1.4486720064574303
urate	-2.274583889367661	0.7892965746749621	0.9707010738934766	0.3441312985428044	0.9256553245568553	0.6729917228157856	0.7763280605852568	0.4746938155897672	-0.8031066596668134	-1.170137631503441	-0.6527338450506783	-0.6705143185951284	-0.5815311490251526	-0.6100675132907105	2.0221617678507173	2.099711584408716	0.3056927578098223	-1.171305485782173	-0.1726130343528492	-0.7303392588250687	-0.0019186626113361425	0.5774071321776961	-0.34086037421811866	-0.13950420545275433	-0.6395550851639913
oleoyl_co_a	-0.8663399531840305	0.973684622147741	0.7838575754810405	-0.31660759982554276	-0.16076316789472003	1.110656634865776	1.0322200434361304	2.0093692697340093	-0.21924465289551232	0.4916939903446627	-0.3087177140786326	-0.38781520826167676	-0.1677587528817748	0.4614922552964545	-1.5377699561531863	-0.9344040295112976	-0.02978345160448354	-0.07067932295137737	-1.458325531400617	-2.3082224413549475	1.308999624222667	-0.2960522040501867	1.2768552648233202	-0.54186011109006	0.15551481678627765
x2_methylbutyrylcarnitine_c5	-0.19893752512628698	0.20846754611192123	-1.7633687258414652	-2.179913479700245	1.357392653892719	-0.15071669097556975	-0.5339943268467081	-0.22571895224257943	-0.36607660676284376	0.08878409296535203	-0.7503841976873147	-1.353064906574043	-0.5129684458466437	0.9422409227313342	0.41671674135057163	0.6514729976309248	2.621841698982585	-0.3840311156641935	-0.26812174566131325	-0.36298049066994875	1.0423125676332528	0.5825766889868463	0.9323510084214488	0.2210714273134065	-0.014951136421180133
mead_acid_20_3n9	-1.2277375558722234	1.0041773787635007	0.6785423734035056	2.0406617990414606	-0.6951920371503979	-0.9238945754254594	0.2715694471907329	1.280581043109828	-0.48941908111443044	-0.054100530953750565	0.5758424302395104	1.1869720876347032	0.5718371337965514	0.8189363013686427	-0.2491311393591201	0.4678787228511753	0.1903625741978903	-0.04888048198780075	-1.2933400052799857	-1.3499750520986502	-0.5212259104649175	-1.9646573284763618	-1.1690902526625362	-0.29567770458628767	1.1949603638344137
